venta_id,documento_cliente,cliente,correo,fecha_compra,monto,moneda,canal,cantidad_items
V001179, 47169884 ,Camila Diaz,camila.diaz.68@empresa.com.ar,29-06-24,50997.65,ARS,Marketplace,3
V001180,47-169-884,Camila Diaz,CAMILA.DIAZ.68@EMPRESA.COM.AR,06-01-24,22769.17,ARS,Tienda,3
V001181,47169884,CAMILA DIAZ,camiladiaz68@empresa.com.ar,06/06/2026,35807.3,ARS,App,2
V001182, 23992427 ,Laura Navarro, laura.navarro.44@empresa.com.ar ,21-07-24,28560.13,ARS,Web,4
V001183,25978394,Florencia Gomez, florencia.valentina.gomez.22@hotmail.com ,2025-08-25,105804.86,ARS,Marketplace,2
V001184,25-978-394,Florencia Valentina Gómez, florencia.valentina.gomez.22@hotmail.com ,06/07/2026,52451.0,ARS,Tienda,2
V001185,25.978.394,Florencia Valentina Gomez,florenciavalentinagomez22@hotmail.com,2025-01-06,37232.41,ARS,App,2
V001186,42-640-126,Matias Acosta, matias.acosta.58@hotmail.com ,2026-06-12,16342.38,ARS,Tienda,3
V001187,,Matias Acosta, matias.acosta.58@hotmail.com ,2024-06-15,57504.28,ARS,Marketplace,3
V001188,,Rocio Medina, rocio.medina.77@empresa.com.ar ,2025-06-18,56986.68,ARS,Tienda,3
V001189,22264345,Rocio Medina,,09-12-24,50474.23,ARS,App,3
V001190,22264345,ROCIO MEDINA,rocio.medina.77@empresa.com.ar,02-10-25,17102.71,ARS,Tienda,2
V001191,22264345,Rocio Medina,ROCIO.MEDINA.77@EMPRESA.COM.AR,2024-10-05,49796.47,ARS,Web,1
V001192, 47454867 ,Sebastián Molina,SEBASTIAN.MOLINA.13@GMAIL.COM,2024-02-19,53053.32,ARS,App,3
V001193,47454867,Sebastian Molina,SEBASTIAN.MOLINA.13@GMAIL.COM,22/01/2024,7582.54,ARS,Web,3
V001194,47.454.867,SEBASTIAN MOLINA, sebastian.molina.13@gmail.com ,22/12/2024,25389.77,ARS,Tienda,4
V001195,47454867,Sebastian Molina,sebastian.molina.13@gmail.com,06-01-25,17851.64,ARS,Web,3
V001196, 47828535 ,Rocío Fernández,ROCIO.FERNANDEZ.32@GMAIL.COM,16-05-25,11390.15,ARS,Marketplace,3
V001197,,Rocio Fernandez, rocio.fernandez.32@gmail.com ,08/07/2025,7319.78,ARS,Web,1
V001198, 39650034 ,Federico Perez, federico.perez.74@empresa.com.ar ,2025-11-13,56912.0,ARS,App,1
V001199,39-650-034,Federico Perez,federico.perez.74@empresa.com.ar,17-08-25,15919.15,ARS,Tienda,3
V001200,39-650-034,Federico Perez, federico.perez.74@empresa.com.ar ,2026-08-19,78837.83,ARS,Tienda,1
V001201,39520807,Tomas Rojas, tomas.rojas.86@empresa.com.ar ,2025-09-19,18070.58,ARS,Web,1
V001202,39-520-807,Tomas Rojas,,02/10/2024,37974.91,ARS,Web,3
V001203,39520807,TOMAS ROJAS,,2026-07-14,61632.62,ARS,Marketplace,3
V001204,,Tomás Rojas, tomas.rojas.86@empresa.com.ar ,06-01-26,21106.3,ARS,Web,1
V001205, 39520807 ,Tomas Rojas,TOMAS.ROJAS.86@EMPRESA.COM.AR,01-11-24,118840.32,ARS,App,2
V001206,33460248,Diego López,diego.lopez.3@hotmail.com,21-10-25,12849.36,ARS,Tienda,5
V001207,33460248,Diego Lopez,DIEGO.LOPEZ.3@HOTMAIL.COM,14-09-24,10518.19,ARS,Tienda,1
V001208,33.460.248,Diego Lopez,DIEGO.LOPEZ.3@HOTMAIL.COM,2026-08-16,22755.41,ARS,App,1
V001209,33-460-248,Diego López, diego.lopez.3@hotmail.com ,2024-04-30,34494.84,ARS,Tienda,1
V001210, 29316173 ,Martin Torres,martin.torres.72@hotmail.com,13-08-26,19596.46,ARS,App,1
V001211,29316173,Martin Torres,MARTIN.TORRES.72@HOTMAIL.COM,31/12/2024,71963.27,ARS,Tienda,1
V001212,29.316.173,Martin Torres,MARTIN.TORRES.72@HOTMAIL.COM,07/02/2024,58611.67,ARS,Web,2
V001213,24469145,Florencia Perez, florencia.perez.36@empresa.com.ar ,2026-02-10,20528.12,ARS,Tienda,2
V001214,24469145,Florencia Perez,florencia.perez.36@empresa.com.ar,2025-12-05,21888.79,ARS,Tienda,1
V001215,,Franco Castro,FRANCO.CASTRO.88@HOTMAIL.COM,06/01/2026,198602.21,ARS,App,2
V001216,26.510.916,Franco Castro,FRANCO.CASTRO.88@HOTMAIL.COM,08-01-25,85440.16,ARS,Marketplace,3
V001217,,FRANCO CASTRO,franco.castro.88@hotmail.com,17/10/2024,35740.87,ARS,Web,2
V001218,49.071.642,Natalia Castro, natalia.castro.42@gmail.com ,03/12/2025,96936.15,ARS,Web,4
V001219, 49071642 ,Natalia Castro,natalia.castro.42@gmail.com,30-03-24,9710.72,ARS,Marketplace,1
V001220,,Natalia Castro,NATALIA.CASTRO.42@GMAIL.COM,11-05-24,30106.8,ARS,Tienda,7
V001221,47-336-146,SOFIA FERNANDEZ,,20/09/2024,15656.05,ARS,Web,1
V001222,47336146,Sofia Fernandez, sofia.fernandez.10@outlook.com ,2026-01-19,31119.44,ARS,Tienda,2
V001223,47.336.146,Sofía Fernández,SOFIA.FERNANDEZ.10@OUTLOOK.COM,2025-04-18,23851.01,ARS,Tienda,4
V001224,47336146,Sofia Fernandez,sofia.fernandez.10@outlook.com,03/05/2026,76996.62,ARS,Marketplace,2
V001225, 47336146 ,Sofia Fernandez,SOFIA.FERNANDEZ.10@OUTLOOK.COM,02/12/2025,15868.96,ARS,Marketplace,6
V001226,47336146,Sofia Fernandez,sofiafernandez10@outlook.com,2024-02-18,19230.62,ARS,Marketplace,2
V001227, 47336146 ,Sofia Fernandez,,15-02-26,23856.15,ARS,Web,5
V001228, 47336146 ,Sofía Fernández, sofia.fernandez.10@outlook.com ,06-11-24,54953.43,ARS,Tienda,1
V001229,37.563.209,Joaquin Sanchez,JOAQUIN.SANCHEZ.47@GMAIL.COM,10-03-26,169023.14,ARS,App,2
V001230,,Daniela López,daniela.lopez.32@empresa.com.ar,24/05/2026,72327.68,ARS,Web,4
V001231, 39060261 ,DANIELA LOPEZ,DANIELA.LOPEZ.32@EMPRESA.COM.AR,09-01-26,17636.31,ARS,Web,2
V001232,39.060.261,Daniela López, daniela.lopez.32@empresa.com.ar ,2025-08-10,25060.81,ARS,App,1
V001233, 39060261 ,DANIELA LOPEZ,danielalopez32@empresa.com.ar,24/08/2024,30963.16,ARS,Tienda,2
V001234,27-853-455,Micaela Natalia Acosta,florenciamariasilva27@gmail.com,06/07/2025,146286.43,ARS,Web,3
V001235,27.853.455,MICAELA NATALIA ACOSTA,FLORENCIAMARIASILVA27@GMAIL.COM,03-10-25,113525.05,ARS,Tienda,3
V001236,23.357.600,Franco Diaz,franco.diaz.3@outlook.com,27/04/2025,10401.5,ARS,Marketplace,1
V001237,23357600,Franco Diaz, franco.diaz.3@outlook.com ,03/04/2024,22900.15,ARS,Marketplace,1
V001238, 41302790 ,CARLOS ROMERO,,14-01-25,33374.85,ARS,Tienda,4
V001239,,CARLOS ROMERO,carlos.romero.22@outlook.com,2026-02-28,32737.58,ARS,Tienda,3
V001240, 41302790 ,Carlos Romero,,22/01/2026,20039.53,ARS,Tienda,1
V001241,41.302.790,Carlos Romero,carlosromero22@outlook.com,2024-05-30,17894.82,ARS,App,2
V001242,,LEANDRO RUIZ, leandro.ruiz.92@empresa.com.ar ,13-07-24,26486.82,ARS,Marketplace,1
V001243,32359987,LEANDRO RUIZ, leandro.ruiz.92@empresa.com.ar ,2024-03-01,21305.59,ARS,Tienda,2
V001244, 32359987 ,LEANDRO RUIZ,,2025-05-26,16997.09,ARS,Tienda,2
V001245,32-359-987,Leandro Ruiz,leandro.ruiz.92@empresa.com.ar,2026-03-19,14490.65,ARS,Web,1
V001246,31.483.836,Leandro Ortiz,LEANDRO.ORTIZ.34@HOTMAIL.COM,2026-05-05,6920.44,ARS,Marketplace,3
V001247, 31483836 ,Leandro Ortiz,leandro.ortiz.34@hotmail.com,19-09-25,34206.11,ARS,Marketplace,2
V001248,31483836,Leandro Ortiz, leandro.ortiz.34@hotmail.com ,21-09-25,17955.87,ARS,Web,3
V001249,31-483-836,Leandro Ortiz,,25-08-24,35709.15,ARS,Marketplace,1
V001250,31.483.836,Leandro Ortiz, leandro.ortiz.34@hotmail.com ,20-02-24,12787.2,ARS,Tienda,1
V001251,31-483-836,Leandro Ortiz, leandro.ortiz.34@hotmail.com ,2024-06-29,39135.6,ARS,Tienda,1
V001252, 37216344 ,DANIELA SILVA,DANIELA.SILVA.44@EMPRESA.COM.AR,27-10-25,18843.93,ARS,Tienda,3
V001253,37216344,DANIELA SILVA, daniela.silva.44@empresa.com.ar ,2025-04-07,37714.43,ARS,Tienda,1
V001254,42-904-548,Camila Alvarez, camila.alvarez.40@hotmail.com ,10-02-24,48214.49,ARS,Marketplace,1
V001255,42904548,Camila Álvarez,camila.alvarez.40@hotmail.com,27/04/2026,27085.93,ARS,Marketplace,2
V001256, 42904548 ,Camila Alvarez, camila.alvarez.40@hotmail.com ,2025-06-28,17920.21,ARS,App,1
V001257,38.322.058,NATALIA FERNANDEZ,natalia.fernandez.15@hotmail.com,29/12/2024,273643.93,ARS,Tienda,2
V001258,38-322-058,Natalia Fernández,NATALIA.FERNANDEZ.15@HOTMAIL.COM,2026-04-09,44647.78,ARS,Marketplace,2
V001259,38.322.058,Natalia Fernández, natalia.fernandez.15@hotmail.com ,30/07/2026,39610.06,ARS,Tienda,2
V001260, 24090677 ,Federico Castro, federico.castro.43@outlook.com ,25/04/2025,107577.09,ARS,Web,6
V001261, 24090677 ,FEDERICO CASTRO,federico.castro.43@outlook.com,07-01-26,29987.23,ARS,Web,2
V001262,24-090-677,FEDERICO CASTRO,FEDERICO.CASTRO.43@OUTLOOK.COM,08-04-24,47564.16,ARS,Tienda,1
V001263,24090677,Federico Castro,FEDERICO.CASTRO.43@OUTLOOK.COM,15-02-24,25070.08,ARS,Web,3
V001264, 30204305 ,ANDRES NAVARRO, andres.navarro.27@outlook.com ,02-12-24,21733.9,ARS,Tienda,4
V001265,30.204.305,ANDRES NAVARRO,andres.navarro.27@outlook.com,05-02-24,117757.97,ARS,Web,2
V001266,30.204.305,Andres Navarro, andres.navarro.27@outlook.com ,2025-11-03,32390.12,ARS,Web,1
V001267,44-308-683,Micaela Perez, micaela.perez.33@hotmail.com ,2024-07-21,27335.47,ARS,Web,2
V001268,44.308.683,Micaela Perez,,10/07/2025,30257.58,ARS,App,1
V001269, 44308683 ,Micaela Perez, micaela.perez.33@hotmail.com ,2026-05-18,31173.97,ARS,Tienda,3
V001270,44.308.683,Micaela Perez,,24/06/2026,6910.92,ARS,App,3
V001271, 44308683 ,Micaela Pérez, micaela.perez.33@hotmail.com ,2026-08-02,24966.81,ARS,Tienda,3
V001272,42777604,Diego Lopez,diego.lopez.62@hotmail.com,13-07-26,9108.79,ARS,Marketplace,3
V001273,35078650,Micaela Ramírez,MICAELA.RAMIREZ.12@HOTMAIL.COM,2024-06-21,33297.9,ARS,App,1
V001274,35.078.650,Micaela Ramírez, micaela.ramirez.12@hotmail.com ,2026-06-05,32164.66,ARS,Tienda,3
V001275,45.811.099,Micaela Laura Torres,micaela.laura.torres.7@outlook.com,07-11-25,78002.37,ARS,App,2
V001276, 45811099 ,MICAELA LAURA TORRES,,02/05/2025,51797.1,ARS,Tienda,1
V001277, 45811099 ,Micaela Torres,micaela.laura.torres.7@outlook.com,01-02-24,129166.31,ARS,Tienda,1
V001278,45.811.099,Micaela Torres, micaela.laura.torres.7@outlook.com ,2025-07-25,86109.25,ARS,Tienda,1
V001279,45-811-099,Micaela Laura Torres,micaela.laura.torres.7@outlook.com,2026-07-26,53682.82,ARS,Tienda,5
V001280,45-811-099,Micaela Laura Torres, micaela.laura.torres.7@outlook.com ,28-11-25,89588.42,ARS,Tienda,3
V001281,37.300.619,Matias Diaz, matias.diaz.22@gmail.com ,29/09/2024,13180.37,ARS,App,3
V001282,37300619,Matias Diaz, matias.diaz.22@gmail.com ,09/01/2025,13.14,USD,Web,3
V001283,37-300-619,Matías Díaz,MATIAS.DIAZ.22@GMAIL.COM,10/07/2025,5675.48,ARS,Tienda,3
V001284,37.300.619,Matías Díaz, matias.diaz.22@gmail.com ,15/03/2026,67505.23,ARS,Marketplace,1
V001285, 37300619 ,Matías Díaz,MATIAS.DIAZ.22@GMAIL.COM,19-04-26,56462.83,ARS,App,2
V001286,37-300-619,Matias Diaz,MATIAS.DIAZ.22@GMAIL.COM,22/02/2025,17916.35,ARS,Web,1
V001287,37-300-619,MATIAS DIAZ,MATIAS.DIAZ.22@GMAIL.COM,05/05/2024,3510.53,ARS,Tienda,2
V001288,37300619,Matias Diaz,matias.diaz.22@gmail.com,2026-01-26,56332.34,ARS,Tienda,2
V001289,40.273.647,Sebastian Romero,SEBASTIAN.ROMERO.47@EMPRESA.COM.AR,2025-07-28,35519.53,ARS,Web,2
V001290,40273647,Sebastian Romero,SEBASTIAN.ROMERO.47@EMPRESA.COM.AR,30/08/2025,15989.39,ARS,Web,1
V001291,40-273-647,Sebastian Romero,SEBASTIAN.ROMERO.47@EMPRESA.COM.AR,17/04/2025,52977.23,ARS,Tienda,4
V001292,40-273-647,Sebastian Romero,SEBASTIAN.ROMERO.47@EMPRESA.COM.AR,03-07-26,28434.83,ARS,Tienda,3
V001293,40.946.489,Federico Gomez, federico.gomez.43@hotmail.com ,2024-06-01,12686.85,ARS,Tienda,3
V001294,40.946.489,Federico Gomez,federico.gomez.43@hotmail.com,08/01/2024,31763.62,ARS,Web,1
V001295,40-946-489,Federico Gomez,FEDERICO.GOMEZ.43@HOTMAIL.COM,12-10-24,21972.95,ARS,Web,4
V001296, 40946489 ,Federico Gomez, federico.gomez.43@hotmail.com ,2026-04-04,14457.87,ARS,Web,1
V001297, 43226966 ,Sofia Benitez,SOFIA.BENITEZ.39@EMPRESA.COM.AR,08/04/2026,49443.73,ARS,Tienda,1
V001298, 43226966 ,Sofia Benitez,sofia.benitez.39@empresa.com.ar,2025-04-03,56252.37,ARS,Tienda,3
V001299,29.042.274,TOMAS MEDINA, tomas.medina.57@outlook.com ,2025-07-02,10342.36,ARS,App,2
V001300, 29042274 ,Tomas Medina,TOMAS.MEDINA.57@OUTLOOK.COM,28-04-26,21037.78,ARS,Tienda,1
V001301, 29042274 ,TOMAS MEDINA, tomas.medina.57@outlook.com ,26/03/2025,13216.55,ARS,Web,1
V001302,29042274,Tomas Medina,tomas.medina.57@outlook.com,17-04-25,43063.75,ARS,Marketplace,1
V001303, 31218296 ,Federico Lopez,federico.lopez.29@outlook.com,02/06/2025,12951.85,ARS,Web,1
V001304,31-218-296,Federico López,FEDERICO.LOPEZ.29@OUTLOOK.COM,2024-12-20,22390.26,ARS,Marketplace,3
V001305,31.218.296,FEDERICO LOPEZ,,11/06/2024,9662.84,ARS,App,3
V001306,,Franco Fernandez,franco.fernandez.70@outlook.com,2024-04-08,6522.11,ARS,Tienda,4
V001307,21.444.100,Franco Fernandez,FRANCO.FERNANDEZ.70@OUTLOOK.COM,2025-06-24,16986.91,ARS,Tienda,1
V001308,,Franco Fernandez, franco.fernandez.70@outlook.com ,2024-02-21,32547.59,ARS,Web,3
V001309, 21444100 ,FRANCO FERNANDEZ, franco.fernandez.70@outlook.com ,22-09-25,16692.87,ARS,Web,3
V001310,32605884,VALENTINA ALVAREZ,,2024-08-11,227224.29,ARS,Marketplace,2
V001311,32-605-884,Valentina Álvarez, valentina.alvarez.4@empresa.com.ar ,2024-05-14,16310.71,ARS,App,5
V001312, 32605884 ,Valentina Alvarez,VALENTINA.ALVAREZ.4@EMPRESA.COM.AR,27-09-25,12147.23,ARS,Web,4
V001313, 28146609 ,Sebastian Rocio Rodriguez, sebastian.rocio.rodriguez.91@outlook.com ,03-02-24,87690.3,ARS,App,3
V001314,28.146.609,SEBASTIAN ROCIO RODRIGUEZ,,2025-04-08,29274.45,ARS,Marketplace,3
V001315, 28146609 ,Sebastian Rocio Rodriguez,SEBASTIAN.ROCIO.RODRIGUEZ.91@OUTLOOK.COM,19/03/2025,56109.55,ARS,Web,4
V001316,28146609,Sebastian Rocio Rodriguez,sebastian.rocio.rodriguez.91@outlook.com,21-02-25,48723.11,ARS,App,3
V001317,29-800-583,DIEGO SEBASTIAN CASTRO, diego.sebastian.castro.4@hotmail.com ,14/07/2025,11662.52,ARS,Web,3
V001318, 29800583 ,Diego Sebastian Castro,diego.sebastian.castro.4@hotmail.com,20-09-24,17923.85,ARS,Marketplace,1
V001319, 46785724 ,Sofia Carolina Rojas, leandro.diaz.68@empresa.com.ar ,2026-04-17,7054.51,ARS,Marketplace,3
V001320,46785724,Sofia C. Rojas,LEANDRO.DIAZ.68@EMPRESA.COM.AR,03-08-26,68248.41,ARS,Tienda,2
V001321, 33225987 ,Carlos Torres,CARLOS.TORRES.89@GMAIL.COM,29-06-24,97790.26,ARS,App,2
V001322,33-225-987,CARLOS TORRES,carlos.torres.89@gmail.com,23-04-25,99968.52,ARS,Tienda,4
V001323,47-649-932,Maria Gomez,maria.gomez.13@outlook.com,08-04-26,35450.63,ARS,App,3
V001324,47649932,Maria Gomez, maria.gomez.13@outlook.com ,14/11/2024,10211.09,ARS,App,1
V001325,47.649.932,Maria Gomez,MARIA.GOMEZ.13@OUTLOOK.COM,07/05/2025,9923.33,ARS,Web,1
V001326,47.649.932,MARIA GOMEZ,MARIA.GOMEZ.13@OUTLOOK.COM,24-04-24,15384.5,ARS,Tienda,3
V001327,,Federico Fernandez,,2026-06-11,23451.41,ARS,Tienda,1
V001328, 39303981 ,Federico Fernandez,FEDERICO.FERNANDEZ.77@OUTLOOK.COM,24-08-24,42710.84,ARS,Web,3
V001329, 48268178 ,MARTIN RODRIGUEZ,martin.rodriguez.45@empresa.com.ar,26/06/2024,17992.65,ARS,Tienda,6
V001330,48.268.178,Martin Rodriguez,MARTIN.RODRIGUEZ.45@EMPRESA.COM.AR,31/05/2026,54849.51,ARS,Web,1
V001331, 48268178 ,Martin Rodriguez,MARTIN.RODRIGUEZ.45@EMPRESA.COM.AR,12-02-24,60930.39,ARS,Marketplace,3
V001332,48-268-178,Martin Rodriguez,martinrodriguez45@empresa.com.ar,25/06/2024,90619.04,ARS,Web,2
V001333,29.859.679,Lucia Diaz,lucia.diaz.27@empresa.com.ar,24/04/2026,132096.12,ARS,Web,3
V001334,29859679,Lucia Diaz,lucia.diaz.27@empresa.com.ar,2025-01-08,51599.21,ARS,Marketplace,1
V001335, 29859679 ,Lucia Diaz,lucia.diaz.27@empresa.com.ar,2024-01-23,8762.69,ARS,App,1
V001336,29-859-679,Lucía Díaz,lucia.diaz.27@empresa.com.ar,24/07/2026,22540.51,ARS,Marketplace,1
V001337, 29859679 ,Lucia Diaz,,01-03-25,32308.08,ARS,Tienda,1
V001338,44.232.252,SEBASTIAN MEDINA,sebastian.medina.32@outlook.com,23/09/2025,138554.9,ARS,App,2
V001339,44232252,Sebastian Medina, sebastian.medina.32@outlook.com ,05-08-24,31382.19,ARS,App,3
V001340,44-232-252,Sebastian Medina,,2024-12-11,54943.06,ARS,Web,3
V001341,44-232-252,SEBASTIAN MEDINA,sebastian.medina.32@outlook.com,2025-10-14,33341.27,ARS,Tienda,2
V001342,44.232.252,SEBASTIAN MEDINA,sebastian.medina.32@outlook.com,25-04-26,184340.77,ARS,Marketplace,4
V001343,45940821,Joaquín Flores,JOAQUIN.FLORES.26@OUTLOOK.COM,24-08-25,47275.75,ARS,Tienda,1
V001344,45940821,Joaquin Flores, joaquin.flores.26@outlook.com ,09-01-24,24267.54,ARS,Tienda,2
V001345,45940821,Joaquin Flores, joaquin.flores.26@outlook.com ,08-07-25,18904.06,ARS,Marketplace,4
V001346,45.940.821,Joaquín Flores,,18-07-26,38515.85,ARS,Web,2
V001347, 45940821 ,Joaquin Flores,joaquin.flores.26@outlook.com,22/04/2025,14950.12,ARS,Marketplace,2
V001348,,Gonzalo Fernandez, gonzalo.fernandez.61@empresa.com.ar ,26-01-24,17812.41,ARS,Tienda,4
V001349,,Gonzalo Fernández,,2025-02-28,16399.1,ARS,Tienda,2
V001350, 42252920 ,GONZALO FERNANDEZ, gonzalo.fernandez.61@empresa.com.ar ,08-04-24,2500.0,ARS,Tienda,2
V001351,42252920,Gonzalo Fernandez,gonzalo.fernandez.61@empresa.com.ar,14-11-25,44053.75,ARS,Web,4
V001352,42252920,GONZALO FERNANDEZ, gonzalo.fernandez.61@empresa.com.ar ,15/02/2024,7302.73,ARS,Marketplace,1
V001353,42252920,Gonzalo Fernandez,gonzalo.fernandez.61@empresa.com.ar,26-04-26,37385.5,ARS,Marketplace,1
V001354,40-887-002,Laura Flores,laura.flores.94@outlook.com,30-06-25,14394.39,ARS,App,4
V001355,40.887.002,Laura Flores,,2026-05-30,22564.08,ARS,Web,3
V001356,40.887.002,Laura Flores,laura.flores.94@outlook.com,14/10/2025,73791.22,ARS,Tienda,1
V001357,40.887.002,LAURA FLORES,LAURA.FLORES.94@OUTLOOK.COM,04/04/2025,33605.67,ARS,Web,2
V001358, 40887002 ,LAURA FLORES,laura.flores.94@outlook.com,15-02-25,34893.82,ARS,App,2
V001359,40887002,Laura Flores,,05/11/2025,30394.15,ARS,Marketplace,3
V001360,22.496.371,Juan Martinez, juan.martinez.52@hotmail.com ,2026-08-03,16944.09,ARS,Marketplace,2
V001361,,Juan Martínez, juan.martinez.52@hotmail.com ,26-12-24,47656.9,ARS,Marketplace,2
V001362,22.496.371,Juan Martinez,juan.martinez.52@hotmail.com,18-12-24,22633.51,ARS,Tienda,1
V001363,22496371,Juan Martínez,JUAN.MARTINEZ.52@HOTMAIL.COM,05-04-26,12569.56,ARS,Web,5
V001364, 22496371 ,Juan Martínez,juan.martinez.52@hotmail.com,23/07/2025,51475.66,ARS,Marketplace,1
V001365,32-253-208,Diego Acosta,diego.acosta.93@gmail.com,2025-12-28,6194.98,ARS,Web,4
V001366,32.253.208,Diego Acosta,,24/08/2025,22763.22,ARS,Marketplace,2
V001367,,Diego Acosta,diego.acosta.93@gmail.com,08-09-25,37743.79,ARS,Marketplace,3
V001368,32253208,DIEGO ACOSTA,diego.acosta.93@gmail.com,2025-09-09,28372.04,ARS,Tienda,3
V001369, 41354209 ,Gonzalo Martinez,,2025-03-15,39162.47,ARS,Web,6
V001370,41-354-209,Gonzalo Martinez,GONZALO.MARTINEZ.64@OUTLOOK.COM,01/07/2026,9156.59,ARS,Marketplace,1
V001371,41354209,Gonzalo Martínez, gonzalo.martinez.64@outlook.com ,03-05-24,56853.03,ARS,Web,1
V001372, 41354209 ,Gonzalo Martinez, gonzalo.martinez.64@outlook.com ,25/09/2024,51254.3,ARS,Marketplace,2
V001373,41.354.209,Gonzalo Martínez,GONZALO.MARTINEZ.64@OUTLOOK.COM,2026-07-13,15354.23,ARS,Marketplace,1
V001374,44974623,Natalia Romero,natalia.romero.12@empresa.com.ar,2024-01-03,76268.63,ARS,Tienda,2
V001375, 44974623 ,NATALIA ROMERO, natalia.romero.12@empresa.com.ar ,21/01/2026,36095.18,ARS,Web,4
V001376, 44974623 ,Natalia Romero,natalia.romero.12@empresa.com.ar,2026-04-17,11961.21,ARS,App,1
V001377,44.974.623,Natalia Romero,NATALIA.ROMERO.12@EMPRESA.COM.AR,11/10/2024,8620.4,ARS,Tienda,1
V001378, 44974623 ,NATALIA ROMERO,NATALIA.ROMERO.12@EMPRESA.COM.AR,20-06-26,68328.85,ARS,Web,3
V001379,36970022,Agustina Navarro,,24-06-25,7890.57,ARS,Tienda,5
V001380,,Agustina Navarro,,10-04-24,30326.49,ARS,Tienda,3
V001381,33986162,Laura Rocio Molina,laura.rocio.molina.64@gmail.com,14/01/2026,120447.48,ARS,Tienda,2
V001382,33-986-162,Laura Molina, laura.rocio.molina.64@gmail.com ,16/10/2024,12002.75,ARS,Marketplace,3
V001383,33-986-162,LAURA ROCIO MOLINA,LAURA.ROCIO.MOLINA.64@GMAIL.COM,14/11/2024,13571.0,ARS,App,5
V001384, 40542522 ,Tomas Silva,,22/03/2026,109878.98,ARS,Marketplace,3
V001385,40.542.522,Tomás Silva,,11-03-24,114547.56,ARS,Web,2
V001386,40-542-522,TOMAS SILVA, tomas.silva.81@empresa.com.ar ,17-04-26,112659.0,ARS,App,4
V001387, 33022384 ,Paula Rojas,paula.rojas.18@outlook.com,05-05-25,65562.41,ARS,App,1
V001388, 33022384 ,Paula Rojas, paula.rojas.18@outlook.com ,2024-01-31,69988.52,ARS,App,3
V001389,,Paula Rojas, paula.rojas.18@outlook.com ,2025-01-04,388278.59,ARS,Tienda,1
V001390,33022384,PAULA ROJAS,PAULA.ROJAS.18@OUTLOOK.COM,07/06/2024,250335.73,ARS,Web,1
V001391,33-022-384,PAULA ROJAS,paula.rojas.18@outlook.com,2025-08-22,67858.3,ARS,App,2
V001392, 33022384 ,Paula Rojas,PAULA.ROJAS.18@OUTLOOK.COM,2025-05-21,584593.32,ARS,Marketplace,1
V001393, 33022384 ,Paula Rojas, paula.rojas.18@outlook.com ,17/10/2025,197436.34,ARS,App,1
V001394, 20427454 ,Nicolas Rojas,nicolas.rojas.15@gmail.com,2026-05-22,38827.13,ARS,Tienda,1
V001395,20.427.454,Nicolas Rojas, nicolas.rojas.15@gmail.com ,22/09/2025,8232.7,ARS,Web,3
V001396, 20427454 ,Nicolas Rojas,NICOLAS.ROJAS.15@GMAIL.COM,2024-07-04,12267.8,ARS,Marketplace,3
V001397,,NICOLAS ROJAS,NICOLAS.ROJAS.15@GMAIL.COM,19-07-26,63081.66,ARS,Web,1
V001398,43.558.059,Nicolás López, nicolas.lopez.16@gmail.com ,2024-12-10,19421.09,ARS,Marketplace,2
V001399,43.558.059,Nicolas Lopez,nicolaslopez16@gmail.com,2026-06-11,34765.68,ARS,App,1
V001400,43.558.059,Nicolas Lopez,NICOLAS.LOPEZ.16@GMAIL.COM,2025-06-02,73703.74,ARS,App,1
V001401, 28006003 ,Micaela Flores, micaela.flores.34@hotmail.com ,12/03/2024,16283.11,ARS,Web,3
V001402,28006003,Micaela Flores, micaela.flores.34@hotmail.com ,27/04/2025,73545.52,ARS,Marketplace,3
V001403,28.006.003,Micaela Flores,MICAELA.FLORES.34@HOTMAIL.COM,12/03/2024,266985.55,ARS,Tienda,1
V001404,22370563,Martin Alvarez,MARTIN.ALVAREZ.17@EMPRESA.COM.AR,17/02/2024,35781.08,ARS,Marketplace,2
V001405,22370563,Martin Alvarez, martin.alvarez.17@empresa.com.ar ,2025-11-11,3612.0,ARS,Tienda,4
V001406,22-370-563,Martin Alvarez,MARTIN.ALVAREZ.17@EMPRESA.COM.AR,2026-03-21,32474.34,ARS,Marketplace,4
V001407,,SOFIA MICAELA GOMEZ,,20-07-25,118815.98,ARS,App,2
V001408,35.960.077,Sofia Gomez, sofia.micaela.gomez.28@gmail.com ,09-03-26,374297.24,ARS,Marketplace,3
V001409,35960077,Sofía Micaela Gómez,,15/02/2025,47540.99,ARS,App,1
V001410, 29668540 ,JOAQUIN ORTIZ, joaquin.ortiz.1@outlook.com ,26/05/2025,10392.56,ARS,App,3
V001411, 29668540 ,Joaquin Ortiz,,27/07/2024,25515.14,ARS,App,1
V001412,29668540,Joaquin Ortiz,joaquin.ortiz.1@outlook.com,2024-04-16,95496.21,ARS,Marketplace,4
V001413,29.668.540,Joaquin Ortiz,joaquinortiz1@outlook.com,08/03/2026,35609.2,ARS,Tienda,1
V001414,37-722-421,Laura Pérez,lauraperez69@outlook.com,05-07-25,48695.84,ARS,Web,4
V001415, 37722421 ,Laura Perez, laura.perez.69@outlook.com ,2025-08-21,158066.26,ARS,Tienda,5
V001416,,LAURA PEREZ,LAURA.PEREZ.69@OUTLOOK.COM,2026-08-09,46823.54,ARS,App,2
